comp,perseus_n,perseus_text,pc_n,pc_text,pc_bounds,elision,speaker
0.926829268292683,468,"sic animi rediere viris, iamque ipse magister",468,"Sic animi rediere uiris, iamque ipse magister","['CM', 'CM', 'CF', 'CM', 'SY', 'CF', None]",1,
1.0,469,nutat ab arce ratis remisque obsistere tendit.,469,Nutat ab arce ratis remisque obsistere tendit.,"['CF', 'DI', 'CF', 'CM', 'SY', 'DI', None]",1,
1.0,470,instaurant primi certamina liber amictu,470,Instaurant primi certamina liber amictu,"['CM', 'CM', 'DI', 'CF', None]",0,
1.0,471,Eurytus et dictis Talai non territus Idas;,471,Eurytus et dictis Talai non territus Idas;,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,472,inde alii increpitant atque aequora pectore tollunt.,472,Inde alii increpitant atque aequora pectore tollunt.,"['SY', 'SY', 'CM', 'SY', 'DI', 'DI', None]",3,
0.8536585365853658,473,"par gemitu pulsuque labor, versumque vicissim",473,Par gemitu pulsuque labor uersumque uicissim,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,474,mittitur in puppem remo mare. laetus et ipse,474,Mittitur in puppem remo mare. laetus et ipse,"['DI', 'CM', 'CM', 'CM', 'DI', 'CF', 'DI', None]",0,
0.9302325581395349,475,Alcides 'quisnam hos vocat in certamina fluctus?',475,"Alcides ""quisnam hos uocat in certamina fluctus?""","['CM', 'SY', 'CM', 'DI', 'CM', 'DI', None]",1,['Hercules']
1.0,476,dixit et intortis adsurgens arduus undis,476,Dixit et intortis adsurgens arduus undis,"['CF', 'DI', 'CM', 'DI', 'DI', None]",0,
1.0,477,"percussit subito deceptum fragmine pectus,",477,Percussit subito deceptum fragmine pectus,"['CM', 'CM', 'DI', 'DI', None]",0,
1.0,478,atque in terga ruens Talaum fortemque Eriboten,478,Atque in terga ruens Talaum fortemque Eriboten,"['SY', 'DI', 'CF', 'CM', 'CM', 'SY', None]",2,
1.0,479,et longe tantae securum Amphiona molis,479,Et longe tantae securum Amphiona molis,"['CM', 'CM', 'CM', 'SY', 'DI', None]",1,
1.0,480,"obruit inque tuo posuit caput, Iphite, transtro.",480,"Obruit inque tuo posuit caput, Iphite, transtro.","['DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,481,Iam summas caeli Phoebus candentior arces,481,Iam summas caeli Phoebus candentior arces,"['CM', 'CM', 'CM', 'CM', 'DI', None]",0,
0.85,482,vicerat et longas medius revocaverat umbras:,482,Vicerat et longas medius reuocauerat umbras;,"['DI', 'CM', 'CM', 'CM', 'DI', None]",0,
0.8604651162790697,483,tardior hine cessante viro quae proxima Tiphys,483,Tardior hinc cessante uiro quae proxima Tiphys,"['DI', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,484,litora quosque dabat densa trabe Mysia montes,484,Litora quosque dabat densa trabe Mysia montes,"['DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9210526315789473,485,advehitur. petit excelsas Tirynthius ornos;,485,Aduehitur. petit excelsas Tirynthius ornos;,"['CM', 'DI', 'CM', 'DI', None]",0,
1.0,486,haeret Hylas lateri passusque moratur iniquos.,486,Haeret Hylas lateri passusque moratur iniquos.,"['CF', 'CM', 'CM', 'CF', 'CF', None]",0,
0.85,487,Ilium ubi Iuno poli summo de vertice puppem,487,Illum ubi Iuno poli summo de uertice puppem,"['SY', 'DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",1,
0.8421052631578947,488,"deseruisse videt, tempus rata diva nocendi",488,"Deseruisse uidet, tempus rata diua nocendi","['CF', 'CM', 'CM', 'DI', 'CF', None]",0,
1.0,489,"Pallada consortem curis cursusque regentem,",489,"Pallada consortem curis cursusque regentem,","['DI', 'CM', 'CM', 'CF', None]",0,
1.0,490,"nequa inde inceptis fieret mora, fallere prima",490,"Nequa inde inceptis fieret mora, fallere prima","['SY', 'SY', 'CM', 'CM', 'DI', 'DI', None]",2,
0.9117647058823529,491,molitur caroque dolis avertere fratri.,491,Molitur caroque dolis auertere fratri.,"['CM', 'CF', 'CM', 'DI', None]",0,
0.8536585365853658,492,tum sic adloquitur: 'procerum vi pulsus iniqua,492,"Tum sic alloquitur: ""procerum ui pulsus iniqua","['CM', 'DI', 'CM', 'CM', 'DI', 'CF', None]",0,['Juno']
1.0,493,"germanique manu (repetis, quo crimine) Perses",493,Germanique manu (repetis quo crimine) Perses,"['CF', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
0.9230769230769231,494,barbaricas iam movit opes Hyrcanaque signa.,494,Barbaricas iam mouit opes Hyrcanaque signa.,"['CM', 'DI', 'CF', 'CM', 'DI', None]",0,['Juno']
0.9166666666666666,495,Aeetes contra thalamis et virgine pacta,495,Aeetes contra thalamis et uirgine pacta,"['CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
0.925,496,"conciliate reges Scythicos, primusque coacta",496,"Conciliat reges Scythicos, primusque coacta","['CM', 'CM', 'CM', 'CF', None]",0,['Juno']
0.918918918918919,497,advehit Albana Styrus gener agmina porta.,497,Aduehit Albana Styrus gener agmina porta.,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
0.9318181818181818,498,"bellum ingens, atque ipse citis Gradivus habenis",498,"Bellum ingens, atque ipse citis Gradiuus habenis","['SY', 'CM', 'SY', 'CF', 'CM', 'CF', None]",2,['Juno']
0.925,499,fundit equos. viden Arctoo de cardine quanta,499,Fundit equos. uiden Arctoo de cardine quanta,"['CF', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Juno']
1.0,500,tollat se nubes atque aequore pendeat atro?,500,Tollat se nubes atque aequore pendeat atro?,"['DI', 'CM', 'CM', 'SY', 'DI', 'DI', None]",1,['Juno']
0.9230769230769231,501,corripe prima vias; finem cum Phasidis alti,501,Corripe prima uias; finem cum Phasidis alti,"['DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
0.9210526315789473,502,"transierit Perses aciemque admoverit urbi,",502,"Transierit Perses aciemque admouerit urbi,","['CM', 'CM', 'SY', 'DI', None]",1,['Juno']
0.9047619047619048,503,coepta refer paulumque (nefas) et foedera necte,503,Coepta refer paulumque moras et foedera necte,"['CF', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,['Juno']
0.926829268292683,504,consiliis atque arte tua. sponde adfore reges,504,Consiliis atque arte tua. sponde affore reges,"['CM', 'SY', 'CF', 'CM', 'SY', 'DI', None]",2,['Juno']
0.9318181818181818,505,"dis genitos, quis arma volens, quis agmina iungat.'",505,"Dis genitos, quis arma uolens, quis agmina iungat.""","['CM', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,['Juno']
0.8571428571428571,506,"at virgo, quamquam insidias aestusque novercae",506,"At uirgo, quamquam insidias aestusque nouercae","['CM', 'CM', 'SY', 'CM', 'CF', None]",1,
0.926829268292683,507,"sentiat et blandos quaerentem fingere vultus,",507,"Sentiat et blandos quaerentem fingere uultus,","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,508,obsequitur tamen et iussas petit ocius oras.,508,Obsequitur tamen et iussas petit ocius oras.,"['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,509,Ingemuit Iuno tandemque silentia rumpit:,509,Ingemuit Iuno tandemque silentia rumpit.,"['CM', 'CM', 'CF', 'DI', None]",0,
1.0,510,"'en labor, en odiis caput insuperabile nostris.",510,"""En labor, en odiis caput insuperabile nostris!","['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
1.0,511,"quam Nemeen tot fessa minis, quae †belua† Lernae",511,"Quam Nemeen tot fessa minis, quae *belua* Lernae","['CM', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,['Juno']
1.0,512,experiar? Phrygiis ultro concurrere monstris,512,Experiar? Phrygiis ultro concurrere monstris,"['CM', 'CM', 'CM', 'DI', None]",0,['Juno']
0.8181818181818182,513,nempe virum et †pulchro† reserantem Pergama ponto,513,Nempe uirum et pulso reserantem Pergama ponto,"['CF', 'SY', 'CM', 'CM', 'DI', 'DI', None]",1,['Juno']
1.0,514,vidimus. en ego nunc regum soror — et mihi gentis,514,"Vidimus. en ego nunc regum soror, et mihi gentis","['DI', 'CM', 'DI', 'CM', 'CM', 'DI', 'CM', 'DI', None]",0,['Juno']
0.9090909090909091,515,ullus honos? iam tum indecores iustaeque dolorum,515,Vllus honos? iam tum indecores iussaeque dolorum,"['CF', 'CM', 'DI', 'SY', 'CM', 'CF', None]",1,['Juno']
0.9024390243902439,516,primitiae tenero superati protinus angues.,516,Primitiae et tenero superati protinus angues.,"['SY', 'CM', 'CM', 'DI', 'DI', None]",1,['Juno']
0.9210526315789473,517,debueram nullos iuveni iam quaerere casus,517,Debueram nullos iuueni iam quaerere casus,"['CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
1.0,518,victa nec ad tales forsan descendere pugnas.,518,Victa nec <ad> tales forsan descendere pugnas.,"['CF', 'DI', 'CM', 'CM', 'CM', 'DI', None]",0,['Juno']
1.0,519,verum animis insiste tuis actumque ........,519,Verum animis insiste tuis actumque ***,"['SY', 'CM', 'CF', 'CM', 'CF', None]",1,['Juno']
0.9210526315789473,520,"tende, pudor; mox et Furias Ditemque movebo.'",520,"Tende, pudor; mox et Furias Ditemque mouebo.""","['CF', 'CM', 'DI', 'CM', 'CM', 'CF', None]",0,['Juno']
0.925,521,haec ait et pariter laevi iuga pinea montis,521,Haec ait et pariter laeui iuga pinea montis,"['CM', 'DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.925,522,"respicit ac pulchro venantes agmine Nymphas,",522,"Respicit ac pulchro uenantes agmine nymphas,","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9024390243902439,523,undarum nemorumque decus. levis omnibus arcus,523,Vndarum nemorumque decus. leuis omnibus arcus,"['CM', 'CF', 'CM', 'DI', 'DI', None]",0,
0.925,524,"et manicae virides et stricta myrtus habena,",524,"Et manicae uirides et stricta myrtus habena,","['CM', 'CM', 'CM', 'DI', 'DI', 'CF', None]",0,
0.8205128205128205,525,"summo palla genu, tenui vagus innatat umbra",525,"Summo palla genu, tenui uagus innatat aura","['DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,526,crinis ad obscurae decurrens cingula mammae.,526,Crinis ad obscurae decurrens cingula mammae.,"['CF', 'DI', 'CM', 'DI', 'DI', None]",0,
1.0,527,ipsa citatarum tellus pede plausa sororum,527,Ipsa citatarum tellus pede plausa sororum,"['CF', 'CM', 'CM', 'DI', 'CF', None]",0,
1.0,528,personat et teneris summittit gramina plantis.,528,Personat et teneris summittit gramina plantis.,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,529,"e quibus Herculeo Dryope percussa fragore,",529,E quibus Herculeo Dryope percussa fragore,"['CM', 'DI', 'CM', 'CM', 'CF', None]",0,
1.0,530,"cum fugerent iam tela ferae, processerat ultra",530,Cum fugerent iam tela ferae processerat ultra,"['CM', 'CM', 'DI', 'CF', 'CM', 'DI', None]",0,
0.9166666666666666,531,"turbatum visura nemus, fontemque petebat",531,"Turbatum uisura nemus, fontemque petebat","['CM', 'CF', 'CM', 'CF', None]",0,
0.9318181818181818,532,rursus et attonitos referebat ab Hercule vultus.,532,Rursus et attonitos referebat ab Hercule uultus.,"['CF', 'DI', 'CM', 'CF', 'DI', 'DI', None]",0,
0.925,533,hanc delapsa polo piceaeque adclinis opacae,533,Hanc delapsa polo piceaeque acclinis opacae,"['CM', 'CF', 'CM', 'SY', 'CF', None]",1,
0.9285714285714286,534,Iuno vocat prensaque manu sic blanda profatur:,534,Iuno uocat prensaque manu sic blanda profatur:,"['CF', 'CM', 'CF', 'CM', 'DI', 'CF', None]",0,
0.9722222222222222,535,'quem tibi coniugio tot dedignata dicavi,535,"""Quem tibi coniugio tot dedignata dicaui,","['CM', 'DI', 'CM', 'DI', 'CF', None]",0,['Juno']
0.925,536,"Nympha procos, en Haemonia puer adpulit alno,",536,"Nympha, procos, en Haemonia puer appulit alno,","['CF', 'CM', 'DI', 'CM', 'DI', 'DI', None]",0,['Juno']
0.8837209302325582,537,"clarus Hylas, saltusque tuos fontesque pererrat.",537,"Carus Hylas, saltusque tuos montesque pererrat.","['CF', 'CM', 'CF', 'CM', 'CF', None]",0,['Juno']
1.0,538,vidistis roseis haec per loca Bacchus habenis,538,Vidistis roseis haec per loca Bacchus habenis,"['CM', 'CM', 'DI', 'CM', 'DI', 'CF', None]",0,['Juno']
1.0,539,cum domitas acies et Eoi fercula regni,539,Cum domitas acies et eoi fercula regni,"['CM', 'CM', 'CM', 'CF', 'DI', 'DI', None]",0,['Juno']
0.925,540,duceret ac rursus thiasos et sacra moventem.,540,"Duceret, ac rursus thiasos et sacra mouentem.","['DI', 'CM', 'CM', 'CM', 'DI', 'CF', None]",0,['Juno']
0.8571428571428571,541,hunc tibi vel posito venantem pectine Phoebum,541,Hunc tibi uel posito uenantem pectine Phoebum,"['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,['Juno']
1.0,542,"crede dari. quae spes Nymphis aufertur Achaeis,",542,Crede dari. quae spes nymphis aufertur Achaeis!,"['CF', 'CM', 'DI', 'CM', 'CM', 'CF', None]",0,['Juno']
1.0,543,praereptum quanto proles Boebeia questu,543,Praereptum quanto proles Boebeia questu,"['CM', 'CM', 'CM', 'DI', None]",0,['Juno']
0.9230769230769231,544,audiet et flavi quam tristis nata Lycormae.',544,"Audiet et flaui quam tristis nata Lycormae!""","['DI', 'CM', 'CM', 'DI', 'DI', 'CF', None]",0,['Juno']
0.875,545,sic ait et celerem frondosa per avia cervum,545,Sic ait et celerem frondosa per auia ceruum,"['CM', 'DI', 'CM', 'CM', 'CF', 'DI', 'DI', None]",0,
0.925,546,suscitat ac iuveni sublimem cornibus offert.,546,Suscitat ac iuueni sublimem cornibus offert.,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,547,ille animos tardusque fugae longumque resistens,547,Ille animos tardusque fugae longumque resistens,"['SY', 'CM', 'CF', 'CM', 'CF', None]",1,
1.0,548,sollicitat suadetque pari contendere cursu.,548,Sollicitat suadetque pari contendere cursu.,"['CM', 'CF', 'CM', 'DI', None]",0,
1.0,549,credit Hylas praedaeque ferox ardore propinquae,549,Credit Hylas praedaeque ferox ardore propinquae,"['CF', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,550,insequitur; simul Alcides hortatibus urget,550,Insequitur; simul Alcides hortatibus urget,"['CM', 'DI', 'CM', 'DI', None]",0,
1.0,551,"prospiciens; iamque ex oculis aufertur uterque,",551,"Prospiciens: iamque ex oculis aufertur uterque,","['CM', 'SY', 'CM', 'CM', 'CF', None]",1,
1.0,552,cum puerum instantem quadripes fessaque minantem,552,Cum puerum instantem quadripes fessaque minantem,"['CM', 'SY', 'CM', 'CM', 'CF', None]",1,
1.0,553,tela manu procul ad nitidi spiracula fontis,553,Tela manu procul ad nitidi spiracula fontis,"['CF', 'CM', 'DI', 'CM', 'CM', 'DI', None]",0,
0.9285714285714286,554,ducit et intactas levis ipse superfugit undas.,554,Ducit et intactas leuis ipse superfugit undas.,"['CF', 'DI', 'CM', 'DI', 'CF', 'DI', None]",0,
1.0,555,"hoc pueri spes lusa modo est, nec tendere certat",555,"Hoc pueri spes lusa modo est, nec tendere certat","['CM', 'CM', 'DI', 'CF', 'CM', 'PE', 'DI', 'DI', None]",0,
1.0,556,amplius; utque artus et concita pectora sudor,556,Amplius; utque artus et concita pectora sudor,"['DI', 'SY', 'CM', 'DI', 'DI', 'DI', None]",1,
0.9210526315789473,557,"diluerat, gratos avidus procumbit ad amnes.",557,"Diluerat, gratos auidus procumbit ad amnes.","['CM', 'CM', 'CM', 'CF', 'DI', None]",0,
0.9285714285714286,558,"stagna vaga sic luce micant, ubi Cynthia caelo",558,Stagna uaga sic luce micant ubi Cynthia caelo,"['CF', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,559,prospicit aut medii transit rota candida Phoebi:,559,"Prospicit aut medii transit rota candida Phoebi,","['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,560,tale iubar diffundit aquis; nil umbra comaeque,560,Tale iubar diffundit aquis: nil umbra comaeque,"['CF', 'CM', 'CF', 'CM', 'DI', 'CF', None]",0,
0.9285714285714286,561,turbavitque sonus surgentis ad oscula Nymphae.,561,Turbauitque sonus surgentis ad oscula nymphae.,"['CF', 'CM', 'CF', 'DI', 'DI', None]",0,
0.9230769230769231,562,illa avidas iniecta manus heu sera cientem,562,Illa auidas iniecta manus heu sera cientem,"['SY', 'CM', 'CF', 'CM', 'DI', 'CF', None]",1,
1.0,563,auxilia et magni referentem nomen amici,563,Auxilia et magni referentem nomen amici,"['SY', 'CM', 'CM', 'DI', 'CF', None]",1,
0.8378378378378378,564,detrahit; adiutae prono nam pondere vires.,564,Detrahit; adiutae prono iam pondere uires.,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,565,Iam pater umbrosis Tirynthius arcibus ornum,565,Iam pater umbrosis Tirynthius arcibus ornum,"['CM', 'DI', 'CM', 'DI', 'DI', None]",0,
0.8461538461538461,566,depulerat magnoque iugi stridore revulsam,566,Depulerat magnoque iugis stridore reuulsam,"['CM', 'CF', 'CM', 'CF', None]",0,
0.926829268292683,567,terga super fulvi porrexerat horrida monstri,567,Terga super fului porrexerat horrida monstri,"['CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.85,568,litora curva petens; alio nam calle reversum,568,Litora curua petens; alio nam calle reuersum,"['DI', 'CF', 'CM', 'CM', 'DI', 'CF', None]",0,
1.0,569,credit Hylan captaque dapes auxisse ferina.,569,Credit Hylan captaque dapes auxisse ferina.,"['CF', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,570,sed neque apud socios structasque in litore mensas,570,Sed neque apud socios structasque in litore mensas,"['CM', 'SY', 'CM', 'CM', 'SY', 'DI', 'DI', None]",2,
0.9024390243902439,571,unanimum videt aeger Hylan nec longius acrem,571,Vnanimum uidet aeger Hylan nec longius acrem,"['CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,
0.9230769230769231,572,intendens aciem. varios hinc excitat aestus,572,Intendens aciem. uarios hinc excitat aestus,"['CM', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,573,"nube mali percussus amor, quibus haeserit oris,",573,"Nube mali percussus amor, quibus haeserit oris,","['CF', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,
0.8888888888888888,574,quis tales impune moras casusve laborve,574,Quis tales impune moras casusue laborue,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,575,attulerit. densam interea descendere noctem,575,Attulerit. densam interea descendere noctem,"['CM', 'SY', 'CM', 'DI', None]",1,
0.925,576,iam maiore metu; tum vero et pallor et amens,576,Iam maiore metu; tum uero et pallor et amens,"['CM', 'CF', 'CM', 'DI', 'SY', 'DI', 'CF', 'DI', None]",1,
1.0,577,cum piceo sudore rigor. ceu pectora nautis,577,Cum piceo sudore rigor. ceu pectora nautis,"['CM', 'CM', 'CF', 'CM', 'DI', 'DI', None]",0,
0.8157894736842105,578,"congelat hiberni vultus Iovis agricolisve,",578,Congelat hiberni uultus Iouis agricolisue,"['DI', 'CM', 'CM', 'DI', None]",0,
0.9302325581395349,579,"cum coit umbra minax, comitis sic adficit error",579,"Cum coit umbra minax, comitis sic afficit error","['CM', 'DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.8461538461538461,580,Alciden saevaeque monet meminisse novercae.,580,Alciden saeuaeque monet meminisse nouercae.,"['CM', 'CF', 'CM', 'CF', None]",0,
0.9210526315789473,581,"continuo, volucri ceu pectora tactus asilo",581,"Continuo, uolucri ceu pectora tactus asilo","['CM', 'CM', 'DI', 'DI', 'CF', None]",0,
1.0,582,emicuit Calabris taurus per confraga saeptis,582,Emicuit Calabris taurus per confraga saeptis,"['CM', 'CM', 'CM', 'DI', 'DI', None]",0,
0.925,583,"obvia quaeque ruens, tali se concitat ardens",583,"Obuia quaeque ruens, tali se concitat ardens","['DI', 'CF', 'CM', 'CM', 'DI', 'DI', None]",0,
0.925,584,in iuga senta fuga. pavet omnis conscia late,584,In iuga senta fuga. pauet omnis conscia late,"['CM', 'DI', 'CF', 'CM', 'DI', 'DI', 'DI', None]",0,
0.8461538461538461,585,"silva, pavent montes, luctu succensus acerbo",585,"Silua, pauent montes, luctu succensus acerbo","['CF', 'CM', 'CM', 'CM', 'CF', None]",0,
1.0,586,quid struat Alcides tantaque quid apparet ira.,586,Quid struat Alcides tantaque quid apparet ira.,"['CM', 'DI', 'CM', 'CF', 'DI', 'DI', None]",0,
0.9285714285714286,587,"ille, velut refugi quem contigit improba Mauri",587,"Ille, uelut refugi quem contigit improba Mauri","['CF', 'CM', 'CM', 'DI', 'DI', 'DI', None]",0,
0.9230769230769231,588,lancea sanguineus vasto leo murmure fertur,588,Lancea sanguineus uasto leo murmure fertur,"['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9302325581395349,589,"frangit et absentem vacuis sub dentibus hostem,",589,"Frangit et absentem uacuis sub dentibus hostem,","['CF', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,590,sic furiis accensa gerens Tirynthius ora,590,Sic furiis accensa gerens Tirynthius ora,"['CM', 'CM', 'CF', 'CM', 'DI', None]",0,
1.0,591,fertur et intento decurrit montibus arcu.,591,Fertur et intento decurrit montibus arcu.,"['CF', 'DI', 'CM', 'DI', 'DI', None]",0,
1.0,592,"heu miserae quibus ille feris, quibus incidit usquam",592,"Heu miserae quibus ille feris, quibus incidit usquam","['CM', 'CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,
0.8571428571428571,593,immeritis per lustra viris. volat ordine nullo,593,Immeritis per lustra uiris! uolat ordine nullo,"['CM', 'DI', 'CF', 'CM', 'DI', 'DI', None]",0,
1.0,594,cuncta petens: nunc ad ripas deiectaque saxis,594,Cuncta petens: nunc ad ripas deiectaque saxis,"['CF', 'CM', 'DI', 'CM', 'CM', 'DI', None]",0,
0.9302325581395349,595,"flumina, nunc notas nemorum procurrit ad umbras.",595,"Flumina, nunc motas nemorum procurrit ad umbras.","['DI', 'CM', 'CM', 'CM', 'CF', 'DI', None]",0,
1.0,596,rursus Hylan et rursus Hylan per longa reclamat,596,Rursus Hylan et rursus Hylan per longa reclamat,"['CF', 'CM', 'DI', 'CF', 'CM', 'DI', 'CF', None]",0,
0.8,597,avia: responsant silvae et vaga certat imago.,597,Auia; responsant siluae et uaga certat imago.,"['DI', 'CM', 'SY', 'CM', 'DI', 'CF', None]",1,
1.0,598,At sociis immota fides austrisque secundis,598,At sociis immota fides Austrisque secundis,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
0.9423076923076923,599,certa: morae est nec parvus Hylas (quamquam omnibus aeque,599,"Certa: morae est nec paruus Hylas, quamquam omnibus aeque","['CF', 'CM', 'PE', 'DI', 'CF', 'CM', 'SY', 'DI', None]",1,
1.0,600,"grata rudimenta), Herculeo sub nomine pendent.",600,Grata rudimenta; Herculeo sub nomine pendent.,"['CF', 'SY', 'CM', 'DI', 'DI', None]",1,
0.9318181818181818,601,illum omnes lacrimis maestisque reposcere votis,601,Illum omnes lacrimis maestisque reposcere uotis,"['SY', 'CM', 'CM', 'CF', 'DI', None]",1,
0.918918918918919,602,incertique metu nunc longas litore voces,602,Incertique metu nunc longas litore uoces,"['CF', 'CM', 'DI', 'DI', 'DI', None]",0,
1.0,603,spargere nunc seris ostendere noctibus ignes.,603,"Spargere, nunc seris ostendere noctibus ignes.","['DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.9230769230769231,604,ipse vel excelsi cum densa silentia montis,604,Ipse uel excelsi cum densa silentia montis,"['CF', 'DI', 'CM', 'DI', 'CF', 'DI', None]",0,
0.7906976744186046,605,"strata vel oblatis ductor videt aequora ventis,",605,Strata uel oblatis ductor uidet aequora uentis,"['CF', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
0.926829268292683,606,stat lacrimans magnoque viri cunctatur amore.,606,Stat lacrimans magnoque uiri cunctatur amore.,"['CM', 'CM', 'CF', 'CM', 'CF', None]",0,
1.0,607,"illius incessus habilemque ad terga pharetram,",607,"Illius incessus habilemque ad terga pharetram,","['DI', 'CM', 'SY', 'DI', 'CF', None]",1,
1.0,608,illum inter proceres maestaeque silentia mensae,608,Illum inter proceres maestaeque silentia mensae,"['SY', 'CM', 'CM', 'CF', 'DI', None]",1,
1.0,609,quaerit inops quondam ingenti comprensa trahentem,609,Quaerit inops quondam ingenti comprensa trahentem,"['CF', 'CM', 'SY', 'CM', 'CF', None]",1,
0.9302325581395349,610,vina manu et durae referentem monstra novercae.,610,Vina manu et durae referentem monstra nouercae.,"['CF', 'SY', 'CM', 'CM', 'DI', 'CF', None]",1,
1.0,611,Nec minus interea crudelis iapyga Iuno,611,Nec minus interea crudelis Iapyga Iuno,"['CM', 'DI', 'CM', 'CF', 'DI', None]",0,
0.9230769230769231,612,adsidue movet et primis cum solibus offert.,612,Adsidue mouet et primis cum solibus offert.,"['CM', 'DI', 'CM', 'CM', 'DI', 'DI', None]",0,
1.0,613,iamque morae impatiens cunctantes increpat ausus,613,Iamque morae impatiens cunctantes increpat ausus,"['CF', 'SY', 'CM', 'DI', 'DI', None]",1,
1.0,614,Tiphys et oblato monet otia rumpere cursu.,614,Tiphys et oblato monet otia rumpere cursu.,"['CF', 'DI', 'CM', 'DI', 'DI', 'DI', None]",0,
1.0,615,ergo animum flexus dictis instantis Iason,615,Ergo animum flexus dictis instantis Iason,"['SY', 'CM', 'CM', 'CM', 'CF', None]",1,
1.0,616,concedit sociosque simul sic fatur ad omnes:,616,Concedit sociosque simul sic fatur ad omnes:,"['CM', 'CF', 'CM', 'DI', 'CF', 'DI', None]",0,
1.0,617,"'o utinam, Scythicis struerem cum funera terris,",617,"""O utinam, Scythicis struerem cum funera terris,","['CM', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Jason']
1.0,618,"vox mihi mentitas tulerit Parnasia sortes,",618,Vox mihi mentitas tulerit Parnasia sortes,"['CM', 'DI', 'CM', 'CM', 'DI', None]",0,['Jason']
1.0,619,agmine de tanto socium qui maximus armis,619,Agmine de tanto socium qui maximus armis,"['DI', 'CM', 'CM', 'CM', 'DI', 'DI', None]",0,['Jason']
0.717948717948718,620,"adforet, hune Iovis imperils fatoque teneri",620,"Afforet, hunc Iouis imperiis fatoque teneri","['DI', 'CM', 'DI', 'CM', 'CF', None]",0,['Jason']
1.0,621,ante procellosum scopulis errantibus aequor:,621,Ante procellosum scopulis errantibus aequor.,"['CF', 'CM', 'CM', 'DI', None]",0,['Jason']
0.7560975609756098,622,nee tum fama viri nec certior extitit auctor.,622,Necdum fama uiri nec certior exstitit auctor.,"['DI', 'CF', 'CM', 'DI', 'DI', 'DI', None]",0,['Jason']
0.9333333333333333,623,"verum agite et, dubiis variant quia pectora curis,",623,"Verum agite et, dubiis uariant quia pectora curis,","['SY', 'SY', 'CM', 'CM', 'CM', 'DI', 'DI', None]",2,['Jason']
0.8571428571428571,624,"consulite et, motis seu vos via flatibus urget,",624,"Consulite et, motis seu uos uia flatibus urget,","['SY', 'CM', 'CM', 'DI', 'CM', 'DI', 'DI', None]",1,['Jason']
0.9230769230769231,625,"pergite et inceptos mecum revocate labores,",625,Pergite et inceptos mecum reuocate labores;,"['SY', 'DI', 'CM', 'CM', 'CF', None]",1,['Jason']
0.7111111111111111,626,seu pluris tolerare moras rursusque propinquis,626,Seu plures <stat> ferre moras rursusque propinquis,"['CM', 'CM', 'DI', 'CF', 'CM', 'CF', None]",0,['Jason']
